valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,surface_terrain,longitude,latitude
343000.0,100.0,6.0,406.0,6.421661,46.965565
228050.0,130.0,3.0,217.0,5.890657,47.169326
117100.0,61.0,3.0,133.0,6.845089,47.477098
202600.0,104.0,4.0,150.0,6.145208,47.28844
125000.0,93.0,5.0,577.0,6.913465,47.502211
253300.0,98.0,4.0,77.0,6.357684,46.901408
79000.0,102.0,4.0,370.0,6.796284,47.537291
270550.0,90.0,5.0,958.0,6.923241,47.430381
154440.0,78.0,3.0,381.0,6.354427,47.288085
200000.0,104.0,4.0,1760.0,6.616919,47.145545
165000.0,58.0,3.0,379.0,6.343711,46.897068
350000.0,133.0,6.0,557.0,6.666611,47.065143
365000.0,56.0,2.0,1351.0,6.229824,46.995167
186000.0,104.0,5.0,630.0,6.012328,47.269642
73360.0,85.0,3.0,119.0,6.840928,47.472642
390000.0,202.0,8.0,834.0,5.864563,47.263634
115000.0,76.0,5.0,599.0,6.840329,47.529319
190000.0,106.0,4.0,498.0,6.0055,47.094515
635700.0,55.0,2.0,2317.0,5.990984,47.284482
200000.0,93.0,4.0,4198.0,6.18379,46.983444
207400.0,81.0,4.0,356.0,6.84533,47.441309
177400.0,91.0,4.0,630.0,6.16894,47.331648
195800.0,118.0,5.0,531.0,5.780632,47.234326
338000.0,70.0,3.0,736.0,6.8194,47.216769
40000.0,60.0,2.0,336.0,6.354434,47.288287
140000.0,148.0,7.0,815.0,6.191298,46.710126
280000.0,135.0,5.0,1062.0,6.871415,47.531476
240000.0,102.0,4.0,896.0,6.828815,47.518158
202630.0,73.0,4.0,500.0,6.121102,47.22495
325050.0,107.0,4.0,97.0,6.477103,47.142748
275000.0,66.0,3.0,430.0,6.570907,47.031825
135000.0,130.0,5.0,799.0,6.49749,47.497893
127369.5,93.0,3.0,318.0,6.148341,47.166599
225000.0,110.0,5.0,568.0,6.382476,46.945432
256000.0,27.0,2.0,615.0,6.910873,47.508048
276750.0,204.0,8.0,694.0,5.956799,47.218217
115000.0,97.0,4.0,370.0,6.86926,47.544918
442000.0,94.0,4.0,2028.0,6.075344,47.03542
99500.0,75.0,5.0,806.0,6.823857,47.463997
300000.0,90.0,3.0,150.0,6.361664,47.099604
330000.0,18.0,0.0,317.0,6.396308,47.187258
190000.0,112.0,4.0,567.0,6.673131,47.375155
261250.0,148.0,4.0,361.0,5.980155,47.266849
70000.0,137.0,5.0,1049.0,6.502433,47.310978
235250.0,90.0,4.0,671.0,5.926771,47.156568
60000.0,65.0,4.0,225.0,6.846153,47.475561
400000.0,51.0,0.0,753.0,6.159794,46.856211
275000.0,87.0,3.0,1202.0,6.103343,47.346572
200000.0,81.0,3.0,969.0,6.194056,47.296389
160000.0,70.0,4.0,692.0,6.819633,47.216897
331000.0,142.0,5.0,1320.0,6.420269,47.11087
80000.0,112.0,5.0,543.0,6.872068,47.460371
710000.0,58.0,3.0,457.0,6.600714,47.056162
136500.0,81.0,5.0,1065.0,6.743132,47.480768
330000.0,88.0,3.0,1220.0,6.083372,47.236217
139500.0,64.0,4.0,580.0,6.818448,47.320829
56000.0,77.0,3.0,658.0,6.64982,47.387446
539600.0,153.0,5.0,1221.0,6.370939,46.778303
147000.0,135.0,0.0,227.0,6.02514,47.246646
100000.0,62.0,4.0,650.0,6.671757,47.374597
250000.0,240.0,5.0,1790.0,6.161955,47.368186
185300.0,90.0,5.0,607.0,6.848786,47.535602
114800.0,80.0,3.0,315.0,6.858425,47.460379
69000.0,71.0,2.0,183.0,6.655853,47.520566
310000.0,70.0,4.0,686.0,6.296638,46.749351
393700.0,130.0,5.0,521.0,6.42497,47.019726
210000.0,93.0,5.0,419.0,6.869823,47.545423
236850.0,101.0,4.0,36.0,6.044801,47.148643
400000.0,251.0,0.0,4849.0,5.807189,47.184537
150000.0,220.0,0.0,504.0,6.009967,47.263186
281970.0,101.0,3.0,496.0,6.35871,46.916857
105000.0,20.0,1.0,346.0,6.803591,47.250835
271900.0,89.0,3.0,772.0,5.822404,47.191708
587490.0,123.0,5.0,1000.0,6.015811,47.228303
500000.0,69.0,4.0,614.0,6.362263,46.900724
275000.0,120.0,5.0,430.0,6.123776,47.373293
433000.0,114.0,5.0,1086.0,6.385441,46.766945
1586925.0,433.0,0.0,4268.0,5.982653,47.236046
498820.0,53.0,2.0,1264.0,6.327411,46.818131
197250.0,56.0,0.0,569.0,6.843257,47.538066
261200.0,67.0,3.0,322.0,6.545688,46.994966
475000.0,180.0,6.0,19030.0,6.589306,46.992764
363000.0,133.0,4.0,915.0,6.333299,47.147863
460400.0,390.0,18.0,632.0,6.38827,46.765242
78200.0,140.0,0.0,192.0,6.11845,46.953281
214520.0,64.0,3.0,637.0,6.069485,47.228054
40000.0,34.0,2.0,300.0,7.01643,47.364635
240000.0,100.0,4.0,93.0,6.142076,47.105174
9000.0,55.0,3.0,366.0,6.841794,47.349396
500000.0,26.0,1.0,614.0,6.362263,46.900724
255000.0,75.0,4.0,698.0,6.003146,47.20776
355000.0,117.0,4.0,427.0,6.672666,47.067034
133400.0,108.0,6.0,630.0,6.863247,47.472903
245860.0,127.0,4.0,863.0,6.14702,47.169024
100000.0,90.0,4.0,1474.0,5.967034,47.28303
166000.0,52.0,2.0,704.0,6.167834,46.693841
55000.0,98.0,4.0,479.0,5.808172,47.095146
190000.0,56.0,3.0,1514.0,6.829885,47.489858
234500.0,99.0,5.0,307.0,6.034123,47.262091
265000.0,78.0,4.0,700.0,6.371988,47.131366
509000.0,55.0,3.0,1370.0,6.878938,47.372253
352000.0,107.0,4.0,775.0,5.989968,47.269954
55000.0,80.0,4.0,731.0,6.003134,46.910626
286550.0,110.0,5.0,889.0,6.491331,47.050287
310000.0,50.0,0.0,308.0,6.796449,47.50992
259250.0,88.0,5.0,770.0,5.913175,47.177004
238450.0,110.0,4.0,632.0,6.825177,47.517787
156000.0,80.0,4.0,202.0,6.346767,47.151488
411000.0,116.0,3.0,2289.0,6.840566,47.506012
172000.0,67.0,3.0,1084.0,5.877694,47.114526
800900.0,14.0,1.0,3488.0,6.604508,47.062812
418500.0,76.0,4.0,402.0,6.62159,47.051892
223000.0,102.0,6.0,687.0,5.819827,47.189342
240000.0,141.0,6.0,1061.0,5.889579,47.164811
280000.0,23.0,0.0,657.0,6.343595,47.147745
314860.0,123.0,4.0,722.0,6.053853,47.246504
1180000.0,362.0,12.0,764.0,6.348478,46.904899
40415.0,70.0,2.0,149.0,5.928075,47.157894
100000.0,83.0,3.0,500.0,6.117779,47.386192
130000.0,54.0,2.0,246.0,6.829122,47.491345
100000.0,73.0,5.0,1193.0,6.809736,47.488625
127000.0,99.0,4.0,452.0,6.784661,47.499652
240000.0,100.0,4.0,1394.0,5.902064,47.058925
346000.0,122.0,4.0,671.0,6.125174,47.225346
11192.0,108.0,2.0,128.0,6.696973,47.55057
400000.0,103.0,4.0,951.0,6.484482,47.046021
110000.0,98.0,4.0,391.0,6.815777,47.48801
200000.0,80.0,3.0,780.0,6.174099,46.719767
230000.0,138.0,5.0,565.0,6.435852,47.137828
400000.0,48.0,3.0,327.0,6.01452,47.24818
237000.0,105.0,5.0,236.0,6.843862,47.481848
385700.0,268.0,9.0,249.0,6.116246,47.225923
316500.0,145.0,6.0,1065.0,6.123509,47.227189
238450.0,110.0,4.0,632.0,6.825177,47.517787
399550.0,295.0,6.0,315.0,6.362895,47.35328
320150.0,152.0,6.0,1291.0,6.153277,47.168096
435000.0,135.0,5.0,347.0,6.324289,46.760463
1150000.0,60.0,3.0,1853.0,6.360529,47.350482
35000.0,53.0,3.0,500.0,6.495987,47.396159
337190.0,85.0,4.0,982.0,6.279161,46.912916
450000.0,46.0,0.0,310.0,6.607851,47.055088
157000.0,150.0,7.0,365.0,6.908846,47.320399
160000.0,29.0,2.0,342.0,6.340061,46.765856
310000.0,60.0,3.0,614.0,6.009578,47.237065
173000.0,79.0,4.0,367.0,6.817311,47.536069
270190.0,53.0,4.0,67.0,6.391632,47.478965
396000.0,146.0,4.0,802.0,6.816605,47.324772
100000.0,40.0,2.0,438.0,5.883678,47.124993
231500.0,114.0,6.0,830.0,6.436674,47.138706
130000.0,78.0,3.0,1381.0,6.491923,47.497446
153400.0,150.0,6.0,193.0,6.765027,47.466007
95100.0,63.0,3.0,166.0,6.827436,47.443846
505760.0,35.0,2.0,346.0,6.035994,47.247709
202000.0,131.0,4.0,90.0,6.648132,47.190468
444400.0,187.0,6.0,1000.0,6.019484,47.322796
299950.0,180.0,9.0,367.0,6.730623,47.163081
273000.0,53.0,2.0,577.0,6.82999,47.443623
100000.0,160.0,6.0,536.0,6.351121,47.455691
228450.0,84.0,3.0,1035.0,6.510753,47.196093
126150.0,90.0,3.0,121.0,6.770531,47.381685
126000.0,61.0,2.0,524.0,6.8312,47.527306
400000.0,221.0,8.0,2023.0,6.345623,47.0316
210000.0,85.0,5.0,1187.0,6.811996,47.449348
167000.0,110.0,0.0,503.0,6.359754,47.35264
83000.0,25.0,1.0,171.0,6.845228,47.477099
162060.0,153.0,7.0,818.0,6.382387,47.052109
52000.0,120.0,4.0,250.0,6.761301,47.351434
900000.0,91.0,3.0,753.0,6.268208,46.916032
229600.0,114.0,5.0,794.0,6.113144,47.271866
250970.0,148.0,6.0,698.0,6.736813,47.48282
260300.0,39.0,2.0,473.0,6.380416,47.052076
250000.0,62.0,3.0,1080.0,6.302158,47.232649
200000.0,80.0,3.0,1666.0,6.174099,46.719767
150000.0,97.0,5.0,958.0,6.68073,47.376161
420000.0,130.0,5.0,835.0,6.036597,47.236626
141000.0,134.0,5.0,678.0,6.782434,47.498444
155000.0,13.0,0.0,5.0,6.030907,47.229218
554000.0,147.0,6.0,430.0,6.373884,46.877955
141000.0,94.0,5.0,418.0,6.843887,47.479009
1507500.0,19.0,1.0,323.0,6.028114,47.239182
115000.0,65.0,3.0,700.0,6.368861,47.351412
115000.0,100.0,3.0,740.0,6.471972,47.423903
940000.0,82.0,3.0,554.0,6.611559,47.055627
82000.0,80.0,5.0,355.0,6.822119,47.489665
212500.0,194.0,5.0,966.0,6.7712,47.223278
232000.0,107.0,5.0,940.0,6.352818,47.147619
379000.0,73.0,0.0,230.0,6.028055,47.237304
313700.0,125.0,5.0,700.0,5.952957,47.255144
130000.0,75.0,5.0,755.0,6.733012,47.161886
186000.0,50.0,1.0,647.0,6.915904,47.522009
258750.0,59.0,3.0,390.0,6.029645,47.255527
545000.0,157.0,5.0,672.0,6.370922,46.901032
336700.0,119.0,5.0,1026.0,6.793512,47.25657
181800.0,140.0,4.0,524.0,6.509371,47.195139
580000.0,155.0,5.0,1200.0,6.322674,46.816087
76000.0,85.0,4.0,1250.0,6.660078,47.523433
200000.0,115.0,3.0,420.0,6.139767,46.665457
465000.0,231.0,8.0,1000.0,6.0531,47.336686
112000.0,53.0,3.0,750.0,6.911009,47.508536
220704.0,88.0,5.0,813.0,5.941479,47.333474
115000.0,76.0,3.0,1175.0,6.908648,47.483423
1330000.0,842.0,0.0,3760.0,5.933289,47.236466
339400.0,122.0,5.0,366.0,6.6126,47.067694
241250.0,80.0,3.0,495.0,6.471616,47.139864
120000.0,91.0,5.0,531.0,6.842964,47.526099
300000.0,2966.0,0.0,1567.0,6.592319,47.01845
350100.0,68.0,3.0,635.0,6.680081,47.060255
220000.0,86.0,5.0,835.0,6.476353,47.045323
188200.0,100.0,4.0,330.0,6.17505,47.387242
55000.0,56.0,3.0,151.0,6.825261,47.52828
260000.0,104.0,4.0,459.0,6.079553,47.234027
160000.0,150.0,5.0,1000.0,5.781155,47.03936
218530.0,101.0,6.0,275.0,6.077276,47.279854
312500.0,75.0,3.0,969.0,6.18656,46.871793
155000.0,74.0,4.0,967.0,6.809953,47.493315
155000.0,100.0,4.0,570.0,6.838571,47.348044
174685.0,125.0,4.0,937.0,6.243427,46.801117
615000.0,206.0,6.0,1344.0,6.286417,46.825132
235000.0,40.0,2.0,238.0,6.361413,47.351512
78000.0,95.0,3.0,852.0,6.688087,47.471972
350000.0,36.0,2.0,100.0,6.019656,47.239761
68000.0,106.0,5.0,500.0,6.72685,47.482757
118000.0,15.0,1.0,100.0,6.841345,47.490084
130000.0,38.0,1.0,613.0,6.024536,47.116997
144000.0,320.0,0.0,1797.0,6.129363,47.103767
153000.0,85.0,5.0,1135.0,6.526384,47.309608
94400.0,73.0,4.0,202.0,6.835499,47.47478
431000.0,130.0,5.0,1043.0,6.122818,47.246679
45000.0,80.0,2.0,1975.0,6.428583,47.201057
416000.0,210.0,8.0,1235.0,6.339951,46.824656
175000.0,100.0,5.0,880.0,6.146707,47.162252
177000.0,140.0,6.0,707.0,6.807748,47.523252
134000.0,171.0,0.0,238.0,6.218557,47.064152
128000.0,86.0,3.0,836.0,6.560438,47.427381
154000.0,97.0,7.0,485.0,6.202735,47.025152
146100.0,114.0,4.0,533.0,6.632735,47.441819
49894.9,40.0,0.0,443.0,6.06315,47.26867
120000.0,143.0,6.0,1942.0,6.711401,47.114574
177000.0,60.0,2.0,1120.0,6.664795,47.265052
87000.0,55.0,3.0,175.0,6.837972,47.447477
370450.0,18.0,1.0,788.0,6.047818,47.245633
35000.0,160.0,6.0,560.0,5.903329,47.324276
311021.2,120.0,4.0,650.0,6.708176,47.097761
244600.4,68.0,3.0,557.0,5.98774,47.273212
277000.0,124.0,4.0,848.0,5.849284,47.121078
97500.0,68.0,3.0,705.0,5.81411,47.260118
190000.0,130.0,5.0,571.0,6.237954,47.210749
140000.0,126.0,4.0,453.0,6.312569,47.087159
95000.0,102.0,4.0,373.0,6.194218,47.389021
180000.0,33.0,1.0,263.0,6.88199,47.440612
266800.0,182.0,7.0,278.0,5.961157,47.141177
278000.0,140.0,0.0,991.0,6.687769,47.45678
152000.0,120.0,4.0,499.0,6.830172,47.46027
410000.0,102.0,4.0,701.0,6.373628,46.771287
425000.0,40.0,0.0,2000.0,6.772541,47.378082
180000.0,87.0,3.0,730.0,6.871224,47.462067
135000.0,107.0,5.0,588.0,6.573998,47.280649
250000.0,64.0,3.0,108.0,6.018505,47.23983
135000.0,120.0,0.0,1076.0,6.598654,47.457189
252489.0,93.0,4.0,1404.0,5.9043,47.153958
260000.0,40.0,3.0,1090.0,6.871781,47.508224
237000.0,74.0,3.0,1090.0,6.190979,47.243585
37000.0,115.0,4.0,451.0,6.559169,47.388272
318120.0,119.0,5.0,825.0,6.520095,47.123568
404077.0,179.0,7.0,969.0,5.972625,47.320462
196850.0,85.0,4.0,1194.0,6.148634,46.686704
179900.0,72.0,3.0,557.0,6.329445,47.146277
320000.0,350.0,0.0,2509.0,5.824859,47.192223
1018910.0,92.0,5.0,890.0,6.765636,47.394402
154900.0,15.0,0.0,885.0,6.873328,47.373754
42000.0,45.0,4.0,148.0,6.77955,47.513209
103000.0,104.0,4.0,396.0,6.660043,47.52065
144500.0,180.0,6.0,1557.0,6.952246,47.342269
260000.0,41.0,2.0,190.0,6.038898,47.238962
381750.0,74.0,3.0,1130.0,6.031069,47.22131
251000.0,159.0,6.0,754.0,6.773118,47.519721
70000.0,63.0,3.0,480.0,6.771512,47.384871
223450.0,111.0,5.0,1114.0,6.57632,47.291953
90384.0,138.0,5.0,1777.0,6.446727,47.139366
1507500.0,53.0,2.0,323.0,6.028114,47.239182
137000.0,50.0,3.0,140.0,6.013064,47.188278
185500.0,71.0,3.0,1792.0,6.4541,47.433461
180000.0,50.0,2.0,233.0,6.844051,47.482187
195000.0,65.0,3.0,373.0,6.009585,47.228816
339190.0,116.0,4.0,1000.0,5.992169,47.263935
225000.0,90.0,0.0,580.0,6.055752,47.335156
37000.0,115.0,5.0,68.0,6.771605,47.382356
445950.0,80.0,5.0,549.0,5.975552,47.317708
104200.0,78.0,4.0,173.0,6.805309,47.451126
349000.0,180.0,8.0,926.0,6.202886,47.328354
255000.0,71.0,3.0,355.0,6.286846,46.794354
1180000.0,362.0,12.0,613.0,6.348478,46.904899
25000.0,80.0,4.0,358.0,6.369503,47.431173
182000.0,112.0,4.0,713.0,6.832275,47.473034
205000.0,67.0,4.0,599.0,6.025981,47.259279
220000.0,90.0,5.0,982.0,5.903212,47.159886
785100.0,201.0,6.0,1791.0,6.038256,47.23465
235000.0,92.0,5.0,232.0,5.964543,47.200587
359000.0,91.0,5.0,612.0,6.309585,46.913266
225000.0,90.0,0.0,620.0,6.055752,47.335156
330000.0,36.0,1.0,799.0,6.373072,46.87932
294500.0,193.0,6.0,2000.0,6.132054,47.10672
30000.0,57.0,0.0,50.0,6.496401,47.392758
470000.0,218.0,9.0,757.0,5.816018,47.180496
73000.0,60.0,4.0,95.0,6.729974,47.499604
116500.0,78.0,4.0,390.0,6.861284,47.464452
255000.0,56.0,2.0,660.0,6.033112,47.26146
297600.0,86.0,3.0,709.0,5.972676,47.208618
165000.0,135.0,5.0,3840.0,6.011551,46.935892
187000.0,90.0,5.0,517.0,6.33577,47.345801
102000.0,92.0,4.0,395.0,5.784326,47.035671
150000.0,78.0,5.0,433.0,5.996366,47.203589
225000.0,109.0,5.0,580.0,6.055752,47.335156
179000.0,90.0,3.0,348.0,6.911369,47.501806
106657.0,125.0,5.0,1015.0,5.808807,47.225899
213000.0,136.0,5.0,657.0,6.050295,47.247096
146000.0,70.0,3.0,437.0,6.003844,47.209424
295000.0,91.0,3.0,1587.0,6.907437,47.502143
65000.0,78.0,3.0,255.0,6.8129,47.317808
1080000.0,65.0,0.0,370.0,6.000572,47.208935
56000.0,70.0,3.0,286.0,6.914932,47.505914
155000.0,67.0,4.0,495.0,6.774395,47.477305
325000.0,115.0,5.0,1605.0,5.992202,47.270186
260000.0,80.0,4.0,500.0,6.068208,47.226158
80000.0,82.0,4.0,608.0,6.833363,47.466224
80000.0,93.0,5.0,307.0,6.795914,47.49656
250000.0,109.0,4.0,238.0,5.902263,47.194441
920000.0,76.0,4.0,2400.0,6.386435,46.737722
140000.0,80.0,5.0,531.0,6.144022,47.101589
190000.0,99.0,4.0,535.0,6.032251,47.259439
140000.0,117.0,4.0,214.0,6.789909,47.50889
250000.0,70.0,3.0,830.0,6.786839,47.238902
169971.0,94.0,4.0,412.0,6.673479,47.530318
130000.0,77.0,4.0,933.0,6.830759,47.450081
190000.0,151.0,6.0,855.0,6.254627,47.041109
136700.0,63.0,2.0,488.0,5.996069,47.242154
550000.0,42.0,2.0,1194.0,6.016128,47.252484
80000.0,29.0,1.0,2379.0,6.048253,47.099313
375000.0,170.0,10.0,1105.0,6.792975,47.512978
345000.0,148.0,4.0,527.0,6.815064,47.21498
352700.0,110.0,3.0,1190.0,6.298236,47.106971
165300.0,90.0,5.0,713.0,6.333406,47.097049
665000.0,37.0,2.0,498.0,6.668639,47.063297
250000.0,90.0,3.0,920.0,6.138141,46.677144
117000.0,55.0,3.0,777.0,6.794085,47.529803
87060.0,50.0,3.0,44.0,6.577523,47.450769
388020.0,123.0,5.0,832.0,6.142586,47.303386
305000.0,119.0,6.0,183.0,6.030028,47.254402
430000.0,132.0,6.0,674.0,6.358466,46.914924
206900.0,114.0,7.0,674.0,6.866421,47.457106
242700.0,88.0,5.0,301.0,6.070137,47.230112
1450000.0,94.0,2.0,356.0,6.024572,47.237055
352850.0,50.0,2.0,2090.0,6.002975,47.263418
425000.0,337.0,11.0,2000.0,6.772541,47.378082
500000.0,150.0,0.0,575.0,6.83565,47.484835
420000.0,90.0,5.0,837.0,6.019503,47.219456
635700.0,46.0,2.0,2317.0,5.990984,47.284482
315992.0,94.0,3.0,1350.0,6.163992,47.197144
457700.0,148.0,5.0,598.0,6.352393,46.931288
150000.0,72.0,1.0,643.0,6.842766,47.526766
625000.0,341.0,9.0,1000.0,5.897335,47.225394
95000.0,110.0,6.0,195.0,6.771599,47.501862
312300.0,105.0,4.0,140.0,6.194853,47.023179
296300.0,67.0,3.0,785.0,6.036723,47.244062
332500.0,125.0,5.0,1065.0,6.568898,47.242832
210000.0,120.0,3.0,983.0,5.818875,47.187259
309845.0,73.0,4.0,854.0,6.521528,47.122324
146000.0,58.0,3.0,1065.0,6.543015,47.218986
317300.0,109.0,4.0,866.0,6.102361,47.15844
232450.0,137.0,4.0,321.0,5.897143,47.223646
155000.0,75.0,3.0,227.0,6.479326,47.048366
340515.0,117.0,4.0,808.0,6.236401,46.733734
179420.0,107.0,5.0,335.0,6.107809,47.273148
88000.0,74.0,4.0,1020.0,6.803659,47.385992
178900.0,129.0,6.0,697.0,6.766008,47.469836
85000.0,62.0,4.0,680.0,6.909754,47.481384
236250.0,34.0,0.0,170.0,6.918757,47.43369
280000.0,86.0,5.0,1028.0,6.86642,47.224646
242000.0,155.0,8.0,969.0,5.982272,47.275233
152600.0,107.0,4.0,483.0,5.794219,47.283483
93028.0,70.0,4.0,61.0,6.877541,47.448983
210000.0,96.0,4.0,1004.0,6.136955,47.155949
125410.0,122.0,5.0,175.0,6.275027,47.038895
185490.0,86.0,5.0,449.0,6.78748,47.515929
57000.0,69.0,3.0,737.0,6.658748,47.452918
200000.0,363.0,0.0,951.0,6.812772,47.522967
250000.0,45.0,0.0,510.0,5.786792,47.035611
279500.0,135.0,5.0,792.0,5.82119,47.247215
115000.0,69.0,4.0,272.0,6.900446,47.469357
180000.0,72.0,3.0,897.0,6.244004,46.801848
200000.0,59.0,3.0,275.0,6.402526,46.834958
139000.0,131.0,6.0,315.0,6.838991,47.460932
210000.0,80.0,5.0,605.0,6.821514,47.21678
180000.0,105.0,6.0,540.0,6.838292,47.46375
43000.0,130.0,6.0,343.0,6.521786,47.417266
134000.0,103.0,5.0,238.0,6.218557,47.064152
760000.0,105.0,4.0,257.0,6.355658,46.903603
780000.0,658.0,0.0,4980.0,6.540263,47.133613
180000.0,88.0,3.0,770.0,6.826597,47.214731
220000.0,130.0,6.0,1014.0,6.770864,47.487761
800000.0,98.0,4.0,2210.0,5.978276,47.244937
122400.0,35.0,1.0,94.0,6.206982,47.367495
227800.0,88.0,5.0,938.0,5.789147,47.17648
60000.0,60.0,4.0,685.0,6.351305,47.477119
52500.0,126.0,4.0,216.0,6.578329,47.452221
262000.0,150.0,6.0,1145.0,5.760217,47.038964
281000.0,146.0,5.0,198.0,5.812589,47.062633
560000.0,51.0,3.0,260.0,6.355239,46.903833
528000.0,146.0,5.0,904.0,5.977162,47.268
231000.0,80.0,2.0,1120.0,6.014964,46.957436
206200.0,108.0,4.0,822.0,6.554065,47.255293
185000.0,148.0,6.0,715.0,6.391726,47.179734
233000.0,115.0,4.0,353.0,6.491762,47.149666
235000.0,91.0,4.0,744.0,5.83742,47.296038
201060.0,83.0,5.0,150.0,6.129706,47.319826
340000.0,37.0,2.0,237.0,6.026336,47.248622
75000.0,52.0,3.0,315.0,6.881695,47.443177
271300.0,164.0,8.0,1073.0,6.133065,47.322298
226000.0,102.0,6.0,630.0,6.874142,47.459078
540500.0,145.0,6.0,1162.0,5.949517,47.302722
470000.0,50.0,2.0,1005.0,6.108271,47.214249
35000.0,124.0,5.0,275.0,6.754068,47.506148
255000.0,112.0,5.0,642.0,6.218611,46.891677
156000.0,90.0,5.0,684.0,5.804417,47.181921
132000.0,66.0,2.0,478.0,6.830081,47.350237
315740.0,181.0,8.0,804.0,5.927549,47.228583
248000.0,135.0,5.0,795.0,6.491104,47.400433
295000.0,86.0,3.0,984.0,6.392606,46.842429
308000.0,144.0,5.0,852.0,6.51923,47.129059
359000.0,73.0,4.0,554.0,6.67727,47.061444
270000.0,16327.0,0.0,3420.0,6.78994,47.246034
248800.0,169.0,6.0,643.0,6.836635,47.53575
129000.0,157.0,0.0,712.0,5.998683,47.241104
500000.0,20.0,1.0,2549.0,6.043158,47.246158
280000.0,29.0,1.0,2379.0,6.048253,47.099313
100000.0,140.0,5.0,5020.0,6.237338,47.170041
1100000.0,107.0,2.0,566.0,6.032003,47.235454
125000.0,108.0,4.0,642.0,6.815395,47.445226
310000.0,138.0,5.0,797.0,5.996019,47.292749
137000.0,50.0,3.0,140.0,6.013064,47.188278
167000.0,93.0,5.0,778.0,6.072173,46.999488
229630.0,95.0,5.0,587.0,6.115045,47.221469
220000.0,45.0,2.0,610.0,6.37724,46.743905
210000.0,59.0,3.0,114.0,6.001725,47.206552
223300.0,110.0,5.0,649.0,5.927055,47.277849
309000.0,50.0,3.0,993.0,6.044779,47.248126
233150.0,91.0,5.0,1082.0,5.952689,47.295799
245115.0,60.0,4.0,330.0,5.998918,47.233317
194780.0,198.0,8.0,2026.0,6.580966,47.475381
144000.0,140.0,4.0,1112.0,6.568366,47.386052
230000.0,120.0,4.0,452.0,6.079013,47.283565
122000.0,91.0,4.0,1051.0,6.113076,47.017979
215000.0,60.0,3.0,1796.0,6.149041,46.856953
442000.0,109.0,3.0,1430.0,6.075344,47.03542
160000.0,184.0,6.0,575.0,6.58572,47.302097
140000.0,108.0,5.0,284.0,6.65722,47.520772
216000.0,74.0,4.0,859.0,6.07491,47.287731
127000.0,88.0,4.0,96.0,6.17568,47.387477
506000.0,150.0,7.0,905.0,6.013729,47.221833
239210.0,100.0,4.0,800.0,6.691682,47.527287
340000.0,50.0,2.0,1000.0,6.602582,47.032887
278900.0,145.0,7.0,392.0,5.864628,47.203452
418170.0,112.0,5.0,929.0,6.38658,46.847457
177000.0,107.0,5.0,500.0,6.64301,47.452791
260900.0,125.0,5.0,1085.0,6.072566,47.287071
220000.0,400.0,0.0,393.0,5.885236,47.102137
114900.0,115.0,5.0,511.0,6.784585,47.432579
808800.0,50.0,0.0,665.0,6.35512,46.9092
210000.0,99.0,3.0,765.0,6.363752,47.099231
174000.0,82.0,3.0,230.0,6.939477,47.499148
5000.0,24.0,1.0,504.0,6.505324,47.372416
912714.2,277.0,7.0,1180.0,6.043992,47.233099
120000.0,110.0,5.0,790.0,6.837696,47.516369
248500.0,130.0,4.0,434.0,6.074364,47.336759
336400.0,130.0,6.0,763.0,6.301463,46.795837
320000.0,128.0,5.0,470.0,6.891583,47.477214
140000.0,305.0,9.0,600.0,6.226873,47.110017
116000.0,63.0,3.0,622.0,6.828642,47.501156
16000.0,16.0,1.0,149.0,6.807568,47.458019
240000.0,100.0,3.0,704.0,6.411621,47.388153
590000.0,79.0,3.0,438.0,6.162751,46.857387
360000.0,118.0,5.0,787.0,6.3224,46.941811
323150.0,155.0,6.0,845.0,6.136092,47.104039
309181.0,56.0,2.0,735.0,6.606671,47.041847
280000.0,124.0,5.0,1388.0,6.365294,46.892592
131940.0,93.0,5.0,315.0,6.793981,47.495553
441280.0,143.0,6.0,819.0,6.457022,46.899187
157000.0,100.0,5.0,644.0,6.744915,47.481567
47000.0,83.0,3.0,106.0,6.831244,47.460043
400000.0,85.0,3.0,787.0,6.274376,46.912389
