valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,surface_terrain,longitude,latitude,prix_par_m2,surface_terrain_log,est_maison
5857.35,50.0,3.0,3075.0,6.595503,47.209672,117.147,8.031385330625534,1
190000.0,149.0,6.0,786.0,6.824959,47.500802,1275.1677852348994,6.668228248417403,1
185000.0,158.0,6.0,801.0,6.689403,47.543954,1170.886075949367,6.687108607866515,1
100000.0,80.0,4.0,718.0,6.787494,47.517103,1250.0,6.577861357721047,1
63000.0,78.0,5.0,173.0,6.839866,47.464604,807.6923076923077,5.159055299214529,1
223000.0,129.0,5.0,601.0,6.779301,47.428037,1728.6821705426357,6.400257445308821,1
163000.0,67.0,3.0,601.0,6.715533,47.481118,2432.8358208955224,6.400257445308821,1
66000.0,103.0,5.0,403.0,6.915935,47.523248,640.7766990291262,6.0014148779611505,1
77000.0,80.0,5.0,474.0,6.78163,47.414587,962.5,6.163314804034641,1
179000.0,60.0,3.0,247.0,6.840252,47.523216,2983.3333333333335,5.5134287461649825,1
25000.0,83.0,5.0,272.0,6.789925,47.517035,301.2048192771084,5.60947179518496,1
300500.0,101.0,5.0,900.0,6.743659,47.167054,2975.2475247524753,6.803505257608338,1
232910.0,161.0,5.0,891.0,6.847238,47.44729,1446.6459627329193,6.79346613258001,1
145000.0,128.0,7.0,646.0,6.833366,47.501244,1132.8125,6.472346294500901,1
153400.0,150.0,6.0,193.0,6.765027,47.466007,1022.6666666666666,5.267858159063328,1
68000.0,96.0,4.0,300.0,6.770397,47.502933,708.3333333333334,5.707110264748875,1
155000.0,69.0,4.0,520.0,6.81412,47.219642,2246.376811594203,6.255750041753367,1
80000.0,76.0,4.0,464.0,6.913286,47.434443,1052.6315789473683,6.142037405587356,1
152000.0,132.0,5.0,347.0,6.687591,47.469412,1151.5151515151515,5.8522024797744745,1
225000.0,139.0,6.0,362.0,6.917682,47.505357,1618.705035971223,5.8944028342648505,1
225000.0,139.0,6.0,969.0,6.917682,47.505357,1618.705035971223,6.877296071497429,1
188000.0,95.0,3.0,428.0,6.841906,47.473369,1978.9473684210527,6.061456918928017,1
188000.0,154.0,7.0,428.0,6.841906,47.473369,1220.7792207792209,6.061456918928017,1
119900.0,64.0,4.0,638.0,6.852762,47.506703,1873.4375,6.459904454377535,1
135000.0,80.0,6.0,627.0,6.84369,47.538518,1687.5,6.4425401664681985,1
234000.0,100.0,4.0,115.0,6.763195,47.218566,2340.0,4.7535901911063645,1
204600.0,94.0,5.0,642.0,6.763787,47.468646,2176.595744680851,6.466144724237619,1
146237.77,86.0,6.0,1045.0,6.911595,47.502222,1700.4391860465114,6.952728644624869,1
260000.0,40.0,3.0,1565.0,6.871781,47.508224,6500.0,7.356279876550748,1
260000.0,202.0,6.0,1565.0,6.871781,47.508224,1287.1287128712872,7.356279876550748,1
260000.0,202.0,6.0,1090.0,6.871781,47.508224,1287.1287128712872,6.994849985833071,1
260000.0,40.0,3.0,1090.0,6.871781,47.508224,6500.0,6.994849985833071,1
148240.0,94.0,4.0,413.0,6.831649,47.453105,1577.0212765957447,6.025865973825314,1
495000.0,86.0,0.0,239.0,6.801035,47.510023,5755.813953488372,5.480638923341991,1
495000.0,49.0,0.0,239.0,6.801035,47.510023,10102.040816326531,5.480638923341991,1
495000.0,66.0,2.0,239.0,6.801035,47.510023,7500.0,5.480638923341991,1
495000.0,79.0,3.0,239.0,6.801035,47.510023,6265.822784810127,5.480638923341991,1
495000.0,66.0,3.0,239.0,6.801035,47.510023,7500.0,5.480638923341991,1
495000.0,85.0,3.0,239.0,6.801035,47.510023,5823.529411764706,5.480638923341991,1
67000.0,110.0,3.0,227.0,6.721584,47.464585,609.0909090909091,5.429345628954441,1
82000.0,45.0,3.0,435.0,7.04832,47.348965,1822.2222222222222,6.077642243349034,1
50000.0,145.0,5.0,80.0,6.791341,47.509996,344.82758620689657,4.394449154672439,1
120000.0,76.0,2.0,1158.0,6.771557,47.488114,1578.9473684210527,7.055312843339752,1
120000.0,33.0,3.0,1158.0,6.771557,47.488114,3636.3636363636365,7.055312843339752,1
194000.0,98.0,5.0,771.0,6.696245,47.511521,1979.591836734694,6.648984550024776,1
103500.0,40.0,2.0,263.0,6.766667,47.47804,2587.5,5.575949103146316,1
151000.0,92.0,4.0,532.0,6.805664,47.512178,1641.304347826087,6.278521424165844,1
120000.0,181.0,6.0,915.0,6.815022,47.392303,662.9834254143647,6.82001636467413,1
126000.0,100.0,3.0,747.0,6.731762,47.48181,1260.0,6.617402977974478,1
126000.0,90.0,3.0,747.0,6.731762,47.48181,1400.0,6.617402977974478,1
172500.0,112.0,5.0,1227.0,6.734696,47.555409,1540.1785714285713,7.113142108707088,1
85000.0,101.0,6.0,819.0,6.733791,47.158773,841.5841584158416,6.709304340258298,1
124000.0,67.0,4.0,282.0,6.781818,47.517663,1850.7462686567164,5.645446897643238,1
242600.0,180.0,8.0,1859.0,6.846451,47.504545,1347.7777777777778,7.528331766707247,1
242600.0,180.0,8.0,1129.0,6.846451,47.504545,1347.7777777777778,7.029972911706386,1
309500.0,130.0,6.0,778.0,6.813019,47.249205,2380.769230769231,6.658011045870748,1
245000.0,86.0,5.0,370.0,6.814499,47.214961,2848.8372093023254,5.916202062607435,1
245000.0,86.0,5.0,1112.0,6.814499,47.214961,2848.8372093023254,7.014814351275545,1
145000.0,63.0,2.0,1142.0,6.696735,47.256017,2301.5873015873017,7.04141166379481,1
266966.0,90.0,5.0,906.0,6.79289,47.213417,2966.288888888889,6.810142450115136,1
380000.0,118.0,4.0,1000.0,6.740735,47.20017,3220.3389830508477,6.90875477931522,1
380000.0,118.0,4.0,500.0,6.740735,47.20017,3220.3389830508477,6.2166061010848646,1
138000.0,80.0,5.0,592.0,6.791983,47.519019,1725.0,6.385194398997726,1
87700.0,70.0,3.0,119.0,6.834641,47.524429,1252.857142857143,4.787491742782046,1
239750.0,121.0,5.0,1000.0,6.764345,47.497019,1981.404958677686,6.90875477931522,1
158800.0,81.0,4.0,537.0,6.846766,47.470949,1960.4938271604938,6.2878585601617845,1
23000.0,248.0,0.0,423.0,6.920207,47.515346,92.74193548387096,6.049733455231958,1
100000.0,89.0,4.0,481.0,6.824516,47.44315,1123.5955056179776,6.1779441140506,1
200300.0,148.0,7.0,638.0,6.736593,47.484236,1353.3783783783783,6.459904454377535,1
200300.0,148.0,7.0,180.0,6.736593,47.484236,1353.3783783783783,5.198497031265826,1
158000.0,78.0,4.0,365.0,6.787123,47.498651,2025.6410256410256,5.902633333401366,1
158000.0,78.0,4.0,443.0,6.787123,47.498651,2025.6410256410256,6.095824562432225,1
175000.0,105.0,6.0,790.0,6.661339,47.314834,1666.6666666666667,6.673297967767654,1
146000.0,84.0,4.0,1007.0,6.82717,47.49805,1738.095238095238,6.915723448631314,1
130000.0,135.0,5.0,1085.0,6.736164,47.278938,962.9629629629629,6.990256500493881,1
122000.0,72.0,3.0,417.0,6.828869,47.445827,1694.4444444444443,6.035481432524756,1
285000.0,212.0,4.0,803.0,6.65528,47.372676,1344.3396226415093,6.6895992691789665,1
125350.0,104.0,5.0,416.0,6.834559,47.49634,1205.2884615384614,6.0330862217988015,1
120000.0,67.0,4.0,782.0,6.775908,47.389801,1791.044776119403,6.663132695990803,1
166000.0,142.0,5.0,1050.0,6.718466,47.533307,1169.0140845070423,6.957497370876951,1
130000.0,77.0,4.0,246.0,6.91758,47.521883,1688.3116883116884,5.5093883366279774,1
268250.0,127.0,4.0,1067.0,6.765272,47.468679,2112.2047244094488,6.97354301952014,1
214000.0,121.0,4.0,1035.0,6.911032,47.481599,1768.595041322314,6.943122422819428,1
195350.0,92.0,5.0,620.0,6.817945,47.215298,2123.3695652173915,6.431331081933479,1
55000.0,50.0,4.0,235.0,6.872386,47.373522,1100.0,5.4638318050256105,1
99500.0,120.0,4.0,439.0,6.687613,47.472172,829.1666666666666,6.0867747269123065,1
144000.0,90.0,4.0,710.0,6.909155,47.482609,1600.0,6.566672429803241,1
149000.0,60.0,4.0,518.0,6.801761,47.4512,2483.3333333333335,6.251903883165888,1
140000.0,116.0,4.0,117.0,6.695071,47.508776,1206.896551724138,4.770684624465665,1
286800.0,128.0,4.0,513.0,6.761845,47.473075,2240.625,6.2422232654551655,1
78000.0,62.0,3.0,152.0,6.847686,47.473899,1258.0645161290322,5.030437921392435,1
120000.0,54.0,2.0,703.0,6.85094,47.474028,2222.222222222222,6.556778356158042,1
120000.0,93.0,3.0,703.0,6.85094,47.474028,1290.3225806451612,6.556778356158042,1
120000.0,93.0,3.0,1114.0,6.85094,47.474028,1290.3225806451612,7.016609683894219,1
120000.0,54.0,2.0,1114.0,6.85094,47.474028,2222.222222222222,7.016609683894219,1
152636.0,160.0,5.0,772.0,6.644152,47.260251,953.975,6.650279048587422,1
106000.0,85.0,5.0,668.0,6.873975,47.454815,1247.0588235294117,6.505784060128229,1
279500.0,132.0,6.0,893.0,6.79284,47.21983,2117.4242424242425,6.795705775173514,1
328500.0,145.0,5.0,739.0,6.778221,47.411976,2265.5172413793102,6.606650186198215,1
384800.0,110.0,0.0,405.0,6.794291,47.503896,3498.181818181818,6.0063531596017325,1
384800.0,330.0,0.0,405.0,6.794291,47.503896,1166.060606060606,6.0063531596017325,1
90300.0,64.0,3.0,184.0,6.802603,47.451516,1410.9375,5.220355825078324,1
118000.0,68.0,4.0,654.0,6.826512,47.464399,1735.2941176470588,6.484635235635252,1
339500.0,150.0,4.0,1140.0,6.755098,47.502504,2263.3333333333335,7.039660349862076,1
95000.0,48.0,2.0,425.0,6.702307,47.256638,1979.1666666666667,6.054439346269371,1
95000.0,135.0,5.0,425.0,6.702307,47.256638,703.7037037037037,6.054439346269371,1
140000.0,90.0,5.0,391.0,6.849496,47.50504,1555.5555555555557,5.971261839790462,1
104000.0,97.0,5.0,612.0,6.846338,47.469091,1072.1649484536083,6.418364935936212,1
124300.0,78.0,3.0,441.0,6.834301,47.465003,1593.5897435897436,6.091309882077698,1
99000.0,98.0,6.0,445.0,6.860497,47.529034,1010.204081632653,6.100318952020064,1
60000.0,63.0,4.0,197.0,6.821978,47.490826,952.3809523809524,5.288267030694535,1
161500.0,95.0,5.0,475.0,6.803423,47.518401,1700.0,6.16541785423142,1
137500.0,87.0,4.0,830.0,6.833335,47.469592,1580.4597701149426,6.7226297948554485,1
56000.0,84.0,3.0,410.0,6.762834,47.472228,666.6666666666666,6.018593214496234,1
123000.0,84.0,4.0,174.0,6.775533,47.502493,1464.2857142857142,5.1647859739235145,1
123000.0,30.0,2.0,174.0,6.775533,47.502493,4100.0,5.1647859739235145,1
179000.0,134.0,5.0,520.0,6.863805,47.5034,1335.8208955223881,6.255750041753367,1
120000.0,105.0,4.0,560.0,6.841957,47.378098,1142.857142857143,6.329720905522696,1
20240.0,46.0,2.0,739.0,6.834822,47.468002,440.0,6.606650186198215,1
32965.0,66.0,3.0,492.0,6.695712,47.462105,499.469696969697,6.20050917404269,1
32965.0,61.0,4.0,492.0,6.695712,47.462105,540.4098360655738,6.20050917404269,1
32965.0,62.0,3.0,492.0,6.695712,47.462105,531.6935483870968,6.20050917404269,1
32965.0,30.0,1.0,492.0,6.695712,47.462105,1098.8333333333333,6.20050917404269,1
32965.0,57.0,4.0,492.0,6.695712,47.462105,578.3333333333334,6.20050917404269,1
78123.0,150.0,6.0,809.0,6.854751,47.461447,520.82,6.697034247666484,1
314100.0,128.0,5.0,616.0,6.744422,47.472028,2453.90625,6.424869023905388,1
105000.0,100.0,6.0,319.0,6.943593,47.500032,1050.0,5.768320995793772,1
182400.0,67.0,4.0,692.0,6.754673,47.507395,2722.3880597014927,6.541029999189903,1
222000.0,120.0,4.0,693.0,6.866965,47.546001,1850.0,6.542471960506805,1
147500.0,104.0,7.0,867.0,6.822649,47.523016,1418.2692307692307,6.7661917146603505,1
64000.0,72.0,4.0,433.0,6.78674,47.512761,888.8888888888889,6.073044534100405,1
158000.0,156.0,8.0,452.0,6.802807,47.451635,1012.8205128205128,6.115892125483034,1
160000.0,78.0,4.0,500.0,6.753318,47.505559,2051.2820512820513,6.2166061010848646,1
160000.0,78.0,4.0,500.0,6.753318,47.505559,2051.2820512820513,6.2166061010848646,1
128000.0,82.0,4.0,504.0,6.776096,47.518082,1560.9756097560976,6.22455842927536,1
117000.0,77.0,5.0,554.0,6.764318,47.468855,1519.4805194805194,6.318968113746434,1
157760.0,102.0,4.0,527.0,6.730504,47.489458,1546.6666666666667,6.269096283706261,1
67500.0,62.0,3.0,123.0,6.775864,47.474253,1088.7096774193549,4.820281565605037,1
175000.0,82.0,5.0,1200.0,6.631219,47.441338,2134.1463414634145,7.0909098220799835,1
348200.0,40.0,3.0,500.0,6.881982,47.244036,8705.0,6.2166061010848646,1
348200.0,200.0,10.0,500.0,6.881982,47.244036,1741.0,6.2166061010848646,1
344000.0,174.0,5.0,963.0,6.817127,47.24991,1977.0114942528735,6.871091294610546,1
160000.0,167.0,4.0,1247.0,6.63946,47.120508,958.0838323353294,7.129297548929373,1
189000.0,115.0,5.0,660.0,6.735676,47.161215,1643.4782608695652,6.493753839851686,1
189000.0,61.0,0.0,660.0,6.735676,47.161215,3098.3606557377047,6.493753839851686,1
189000.0,90.0,3.0,660.0,6.735676,47.161215,2100.0,6.493753839851686,1
130000.0,120.0,7.0,1292.0,6.860047,47.486234,1083.3333333333333,7.164720378771857,1
130000.0,120.0,7.0,108.0,6.860047,47.486234,1083.3333333333333,4.6913478822291435,1
360500.0,178.0,6.0,628.0,6.824831,47.463476,2025.2808988764045,6.444131256700441,1
360500.0,178.0,6.0,484.0,6.824831,47.463476,2025.2808988764045,6.184148890937483,1
155000.0,103.0,6.0,614.0,6.825523,47.460788,1504.8543689320388,6.421622267806518,1
153000.0,60.0,2.0,540.0,7.008548,47.316037,2550.0,6.293419278846481,1
149000.0,101.0,5.0,1046.0,6.810841,47.517043,1475.2475247524753,6.953684210870537,1
135000.0,75.0,4.0,465.0,6.884539,47.246835,1800.0,6.144185634125646,1
132750.0,88.0,5.0,526.0,6.842405,47.526981,1508.5227272727273,6.267200548541362,1
289450.0,116.0,5.0,1060.0,6.912307,47.239141,2495.2586206896553,6.966967138613983,1
165000.0,99.0,4.0,878.0,6.872815,47.458587,1666.6666666666667,6.778784897685177,1
121000.0,40.0,2.0,1157.0,6.831282,47.460765,3025.0,7.05444965813294,1
121000.0,45.0,1.0,1157.0,6.831282,47.460765,2688.8888888888887,7.05444965813294,1
121000.0,89.0,5.0,1157.0,6.831282,47.460765,1359.5505617977528,7.05444965813294,1
105000.0,380.0,0.0,508.0,6.767461,47.473261,276.3157894736842,6.2324480165505225,1
105000.0,81.0,4.0,508.0,6.767461,47.473261,1296.2962962962963,6.2324480165505225,1
128000.0,93.0,5.0,589.0,6.792895,47.49608,1376.3440860215053,6.380122536899765,1
75000.0,59.0,3.0,188.0,6.79555,47.535259,1271.1864406779662,5.241747015059643,1
39000.0,65.0,3.0,176.0,6.854039,47.410385,600.0,5.176149732573829,1
105000.0,88.0,4.0,188.0,6.834835,47.474558,1193.1818181818182,5.241747015059643,1
160000.0,149.0,5.0,629.0,6.836693,47.467938,1073.8255033557048,6.4457198193855785,1
110000.0,40.0,2.0,394.0,6.867804,47.459089,2750.0,5.978885764901122,1
110000.0,41.0,2.0,394.0,6.867804,47.459089,2682.9268292682927,5.978885764901122,1
110000.0,41.0,2.0,394.0,6.867804,47.459089,2682.9268292682927,5.978885764901122,1
110000.0,50.0,3.0,394.0,6.867804,47.459089,2200.0,5.978885764901122,1
110000.0,26.0,2.0,394.0,6.867804,47.459089,4230.7692307692305,5.978885764901122,1
110000.0,39.0,2.0,394.0,6.867804,47.459089,2820.5128205128203,5.978885764901122,1
173150.0,79.0,4.0,594.0,6.783209,47.502064,2191.772151898734,6.38856140554563,1
145000.0,84.0,3.0,233.0,6.916004,47.521347,1726.1904761904761,5.455321115357702,1
130000.0,67.0,4.0,810.0,6.914768,47.500134,1940.2985074626865,6.698268054115413,1
90000.0,94.0,6.0,1141.0,6.81575,47.51922,957.4468085106383,7.040536390215956,1
100000.0,85.0,3.0,395.0,6.63469,47.217768,1176.4705882352941,5.981414211254481,1
100000.0,124.0,4.0,395.0,6.63469,47.217768,806.4516129032259,5.981414211254481,1
100000.0,67.0,4.0,395.0,6.63469,47.217768,1492.5373134328358,5.981414211254481,1
371500.0,128.0,5.0,841.0,6.682889,47.10694,2902.34375,6.7357800142423265,1
99200.0,62.0,4.0,884.0,6.769021,47.509142,1600.0,6.785587645007929,1
230000.0,61.0,3.0,773.0,6.883953,47.422885,3770.4918032786886,6.651571873589727,1
145000.0,91.0,5.0,1291.0,6.853513,47.456212,1593.4065934065934,7.163946684342547,1
222850.0,135.0,5.0,239.0,6.726144,47.211735,1650.7407407407406,5.480638923341991,1
226500.0,108.0,4.0,508.0,6.782552,47.501842,2097.222222222222,6.2324480165505225,1
120850.0,76.0,5.0,192.0,6.775086,47.508344,1590.1315789473683,5.262690188904886,1
78000.0,84.0,5.0,585.0,6.89933,47.523051,928.5714285714286,6.373319789577012,1
235000.0,112.0,3.0,595.0,6.868152,47.457719,2098.214285714286,6.39024066706535,1
156300.0,145.0,4.0,1023.0,6.796872,47.526036,1077.9310344827586,6.931471805599453,1
156300.0,145.0,4.0,500.0,6.796872,47.526036,1077.9310344827586,6.2166061010848646,1
210200.0,128.0,5.0,303.0,6.799355,47.537587,1642.1875,5.717027701406222,1
138000.0,100.0,4.0,448.0,6.710793,47.522084,1380.0,6.1070228877422545,1
151920.0,108.0,4.0,641.0,6.833461,47.522535,1406.6666666666667,6.464588303689961,1
224550.0,91.0,2.0,987.0,6.69968,47.373624,2467.5824175824177,6.895682697747868,1
80000.0,112.0,6.0,840.0,6.728087,47.426954,714.2857142857143,6.734591659972948,1
120000.0,64.0,4.0,623.0,6.843151,47.468983,1875.0,6.436150368369428,1
50000.0,73.0,3.0,810.0,6.700959,47.256144,684.931506849315,6.698268054115413,1
50000.0,73.0,4.0,810.0,6.700959,47.256144,684.931506849315,6.698268054115413,1
50000.0,60.0,0.0,810.0,6.700959,47.256144,833.3333333333334,6.698268054115413,1
116000.0,82.0,4.0,668.0,6.851735,47.463743,1414.6341463414635,6.505784060128229,1
168000.0,240.0,9.0,771.0,6.882514,47.439086,700.0,6.648984550024776,1
187800.0,112.0,4.0,706.0,6.776943,47.517583,1676.7857142857142,6.561030665896573,1
124000.0,32.0,1.0,302.0,6.837878,47.484735,3875.0,5.713732805509369,1
124000.0,46.0,2.0,302.0,6.837878,47.484735,2695.6521739130435,5.713732805509369,1
124000.0,48.0,2.0,302.0,6.837878,47.484735,2583.3333333333335,5.713732805509369,1
124000.0,76.0,1.0,302.0,6.837878,47.484735,1631.578947368421,5.713732805509369,1
124000.0,56.0,2.0,302.0,6.837878,47.484735,2214.285714285714,5.713732805509369,1
124000.0,32.0,1.0,279.0,6.837878,47.484735,3875.0,5.634789603169249,1
124000.0,56.0,2.0,279.0,6.837878,47.484735,2214.285714285714,5.634789603169249,1
124000.0,76.0,1.0,279.0,6.837878,47.484735,1631.578947368421,5.634789603169249,1
124000.0,48.0,2.0,279.0,6.837878,47.484735,2583.3333333333335,5.634789603169249,1
124000.0,46.0,2.0,279.0,6.837878,47.484735,2695.6521739130435,5.634789603169249,1
153000.0,102.0,6.0,1568.0,6.778535,47.388151,1500.0,7.358193752733032,1
153000.0,102.0,6.0,600.0,6.778535,47.388151,1500.0,6.398594934535208,1
48000.0,54.0,2.0,627.0,6.885242,47.2445,888.8888888888889,6.4425401664681985,1
233100.0,180.0,5.0,228.0,6.765056,47.468512,1295.0,5.43372200355424,1
165000.0,56.0,3.0,970.0,6.717721,47.184011,2946.4285714285716,6.878326468291325,1
273000.0,100.0,6.0,605.0,6.875009,47.239717,2730.0,6.406879986069314,1
259640.0,91.0,4.0,814.0,6.815318,47.247644,2853.186813186813,6.703188113240863,1
97500.0,74.0,6.0,836.0,6.832848,47.458579,1317.5675675675675,6.729824070489475,1
44000.0,85.0,3.0,393.0,6.907461,47.523147,517.6470588235294,5.976350909297934,1
166100.0,120.0,5.0,448.0,6.784828,47.513692,1384.1666666666667,6.1070228877422545,1
320000.0,142.0,4.0,792.0,6.779456,47.503066,2253.521126760563,6.675823221634848,1
490000.0,450.0,9.0,368.0,6.627835,47.20109,1088.888888888889,5.910796644040527,1
285000.0,92.0,3.0,1715.0,6.713911,47.374477,3097.8260869565215,7.447751280047908,1
336033.0,121.0,4.0,850.0,6.854754,47.453462,2777.1322314049585,6.7464121285733745,1
115000.0,89.0,4.0,1040.0,6.815189,47.44601,1292.1348314606741,6.947937068614969,1
50000.0,40.0,1.0,1369.0,6.617851,47.20302,1250.0,7.222566018822171,1
50000.0,40.0,1.0,500.0,6.617851,47.20302,1250.0,6.2166061010848646,1
141000.0,94.0,5.0,418.0,6.843887,47.479009,1500.0,6.037870919922137,1
255000.0,159.0,6.0,729.0,6.857756,47.502293,1603.7735849056603,6.593044534142437,1
122000.0,72.0,3.0,610.0,6.72836,47.529908,1694.4444444444443,6.415096959171596,1
80000.0,88.0,4.0,2021.0,6.837154,47.471699,909.0909090909091,7.611842399580417,1
80000.0,88.0,4.0,500.0,6.837154,47.471699,909.0909090909091,6.2166061010848646,1
437800.0,143.0,5.0,1441.0,6.761379,47.496958,3061.5384615384614,7.273786317844895,1
437800.0,143.0,5.0,548.0,6.761379,47.496958,3061.5384615384614,6.3080984415095305,1
155700.0,95.0,5.0,222.0,6.72594,47.484118,1638.9473684210527,5.407171771460119,1
135000.0,85.0,4.0,685.0,6.833184,47.459194,1588.235294117647,6.530877627725885,1
163000.0,91.0,5.0,619.0,6.812615,47.447979,1791.2087912087911,6.429719478039138,1
135000.0,64.0,4.0,683.0,6.853108,47.460249,2109.375,6.52795791762255,1
145000.0,76.0,4.0,585.0,6.697078,47.5513,1907.8947368421052,6.373319789577012,1
135500.0,92.0,4.0,1000.0,6.772676,47.390941,1472.8260869565217,6.90875477931522,1
135500.0,92.0,4.0,1360.0,6.772676,47.390941,1472.8260869565217,7.215975002651466,1
98600.0,72.0,4.0,269.0,6.6845,47.45055,1369.4444444444443,5.598421958998375,1
40000.0,42.0,1.0,54.0,6.767988,47.384627,952.3809523809524,4.007333185232471,1
156000.0,94.0,5.0,755.0,6.76062,47.493467,1659.5744680851064,6.628041376179533,1
130000.0,86.0,4.0,340.0,6.855113,47.477452,1511.6279069767443,5.831882477283517,1
355700.0,143.0,5.0,1052.0,6.723903,47.190179,2487.4125874125875,6.959398512133975,1
172800.0,50.0,3.0,80.0,6.711922,47.522546,3456.0,4.394449154672439,1
268500.0,143.0,6.0,1300.0,6.731554,47.527901,1877.6223776223776,7.170888478512505,1
64000.0,55.0,3.0,428.0,6.909522,47.52376,1163.6363636363637,6.061456918928017,1
175000.0,128.0,6.0,864.0,6.695651,47.454495,1367.1875,6.762729506931879,1
62000.0,600.0,0.0,3616.0,6.823497,47.249088,103.33333333333333,8.193400231952097,1
62000.0,600.0,0.0,2900.0,6.823497,47.249088,103.33333333333333,7.972810784121404,1
92000.0,100.0,4.0,635.0,6.839695,47.303301,920.0,6.455198563340122,1
244340.0,130.0,5.0,1838.0,6.856291,47.330011,1879.5384615384614,7.516977224604321,1
167810.0,130.0,6.0,710.0,6.830754,47.4597,1290.8461538461538,6.566672429803241,1
141000.0,48.0,3.0,186.0,6.852719,47.41122,2937.5,5.231108616854587,1
141000.0,72.0,3.0,397.0,6.852622,47.41113,1958.3333333333333,5.986452005284438,1
197000.0,193.0,7.0,1424.0,6.63919,47.469406,1020.7253886010362,7.261927092702751,1
128702.0,61.0,4.0,545.0,6.847,47.47083,2109.8688524590166,6.302618975744905,1
120000.0,75.0,3.0,423.0,6.882327,47.433357,1600.0,6.049733455231958,1
306100.0,156.0,5.0,901.0,6.868269,47.505891,1962.179487179487,6.804614520062624,1
103000.0,67.0,4.0,536.0,6.838457,47.528067,1537.313432835821,6.285998094508865,1
213250.0,70.0,3.0,390.0,6.650921,47.189872,3046.4285714285716,5.968707559985366,1
213250.0,70.0,3.0,570.0,6.650921,47.189872,3046.4285714285716,6.3473892096560105,1
130000.0,700.0,0.0,890.0,6.848945,47.385009,185.71428571428572,6.792344427470809,1
135500.0,86.0,4.0,439.0,6.785083,47.534376,1575.5813953488373,6.0867747269123065,1
197400.0,88.0,4.0,581.0,6.768913,47.39625,2243.181818181818,6.366470447731438,1
105000.0,91.0,6.0,444.0,6.773943,47.387773,1153.8461538461538,6.09807428216624,1
80000.0,82.0,4.0,608.0,6.833363,47.466224,975.609756097561,6.411818267709897,1
145000.0,77.0,3.0,657.0,6.636932,47.221023,1883.1168831168832,6.489204931325317,1
145000.0,77.0,3.0,563.0,6.636932,47.221023,1883.1168831168832,6.335054251498059,1
187400.0,118.0,7.0,603.0,6.868081,47.550179,1588.135593220339,6.403574197934815,1
90000.0,106.0,5.0,168.0,6.840656,47.374969,849.0566037735849,5.1298987149230735,1
115000.0,97.0,4.0,370.0,6.86926,47.544918,1185.5670103092784,5.916202062607435,1
168000.0,87.0,5.0,701.0,6.733249,47.425824,1931.0344827586207,6.553933404025811,1
190000.0,102.0,7.0,826.0,6.843425,47.497406,1862.7450980392157,6.717804695023691,1
190000.0,102.0,7.0,985.0,6.843425,47.497406,1862.7450980392157,6.893656354602635,1
140000.0,94.0,4.0,610.0,6.829621,47.502971,1489.3617021276596,6.415096959171596,1
175000.0,151.0,5.0,860.0,6.957413,47.312973,1158.9403973509934,6.7580945044277305,1
169000.0,77.0,4.0,1010.0,6.866513,47.373389,2194.805194805195,6.918695219020472,1
230800.0,141.0,6.0,1297.0,6.794966,47.528593,1636.8794326241134,7.168579897264035,1
210000.0,774.0,0.0,1770.0,6.821513,47.250602,271.3178294573643,7.479299637782834,1
210000.0,774.0,0.0,2836.0,6.821513,47.250602,271.3178294573643,7.950502434808851,1
78000.0,95.0,3.0,852.0,6.688087,47.471972,821.0526315789474,6.748759547491679,1
195000.0,75.0,2.0,550.0,6.720353,47.481369,2600.0,6.311734809152915,1
60000.0,108.0,5.0,756.0,6.805844,47.502329,555.5555555555555,6.6293632534374485,1
80000.0,106.0,6.0,480.0,6.77371,47.50436,754.7169811320755,6.175867270105761,1
180000.0,20.0,1.0,1573.0,6.793662,47.506224,9000.0,7.3613754289773485,1
180000.0,18.0,1.0,1573.0,6.793662,47.506224,10000.0,7.3613754289773485,1
180000.0,20.0,2.0,1573.0,6.793662,47.506224,9000.0,7.3613754289773485,1
180000.0,25.0,2.0,1573.0,6.793662,47.506224,7200.0,7.3613754289773485,1
180000.0,26.0,1.0,1573.0,6.793662,47.506224,6923.076923076923,7.3613754289773485,1
180000.0,25.0,1.0,1573.0,6.793662,47.506224,7200.0,7.3613754289773485,1
180000.0,25.0,1.0,1573.0,6.793662,47.506224,7200.0,7.3613754289773485,1
90000.0,112.0,6.0,1260.0,6.842897,47.506122,803.5714285714286,7.13966033596492,1
90000.0,112.0,6.0,1300.0,6.842897,47.506122,803.5714285714286,7.170888478512505,1
90200.0,77.0,5.0,812.0,6.732197,47.483708,1171.4285714285713,6.70073110954781,1
200000.0,109.0,4.0,842.0,6.772801,47.507653,1834.8623853211009,6.736966958001855,1
194500.0,116.0,4.0,692.0,6.856892,47.502056,1676.7241379310344,6.541029999189903,1
244800.0,85.0,4.0,598.0,6.907716,47.505944,2880.0,6.395261598115449,1
208000.0,98.0,5.0,736.0,6.770153,47.471243,2122.4489795918366,6.602587892189336,1
131000.0,99.0,5.0,721.0,6.833924,47.525492,1323.2323232323233,6.582025138892826,1
131000.0,99.0,5.0,88.0,6.833924,47.525492,1323.2323232323233,4.48863636973214,1
216400.0,110.0,3.0,298.0,6.84258,47.374091,1967.2727272727273,5.700443573390687,1
105000.0,67.0,4.0,579.0,6.837184,47.46061,1567.1641791044776,6.363028103540465,1
